Id,N_victimas,Fecha,Año,Mes,Dia de semana,Hora,Lugar_del_hecho,Tipo_de_calle,Calle,Cruce,Comuna,Xy (caba),Longitud,Latitud,Participantes,Victima_x,Acusado,Rol,Victima_y,Sexo,Edad
2019-0042,1,2019-05-14,2019,5,Jueves,15,LIMA Y CONSTITUCION,CALLE,LIMA,True,1.0, 107444.95821447 100509.15466740,-58.38211431,-34.62465368,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,39.0
2019-0043,1,2019-05-21,2019,5,Jueves,9,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,True,1.0, 108602.89777103 103429.39485413,-58.36951669,-34.59832047,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,BICICLETA,FEMENINO,51.0
2019-0044,1,2019-05-27,2019,5,Lunes,12,BOEDO AV. 650,AVENIDA,BOEDO AV.,False,5.0, 104305.46011381 100986.83752228,-58.41635217,-34.62036547,PEATON-MOTO,PEATON,MOTO,PEATON,PEATON,FEMENINO,77.0
2019-0045,1,2019-06-03,2019,6,Lunes,7,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,AVENIDA,DEL LIBERTADOR AV.,True,14.0, 104600.49945984 105930.85721602,-58.41316147,-34.57579669,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,33.0
2019-0046,1,2019-06-04,2019,6,Jueves,9,GRAL PAZ Y CABILDO,AVENIDA,"PAZ, GRAL. AV.",True,13.0, 98817.74986778 110096.31367495,-58.47617802,-34.53825652,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,26.0
2019-0047,1,2019-06-06,2019,6,Martes,10,CASEROS AV. 1700,AVENIDA,CASEROS AV.,False,4.0, 107049.58656184 99550.26208324,-58.38641783,-34.63330028,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,MASCULINO,76.0
2019-0048,1,2019-06-07,2019,6,Viernes,7,AVELLANEDA AV. 1548,AVENIDA,AVELLANEDA AV.,False,6.0, 100924.23883176 100986.01051740,-58.45322169,-34.62038137,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,32.0
2019-0049,1,2019-06-08,2019,6,Sabado,9,CIUDAD DE LA PAZ Y MENDOZA,CALLE,CIUDAD DE LA PAZ,True,13.0, 100441.31384072 107499.63270409,-58.45849057,-34.56166498,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,FEMENINO,72.0
2019-0050,1,2019-06-08,2019,6,Sabado,23,"SALGUERO, JERONIMO Y HONDURAS AV.",AVENIDA,"SALGUERO, JERONIMO",True,14.0, 104128.51577643 103898.77571857,-58.41829559,-34.59411677,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,21.0
2019-0051,1,2019-06-11,2019,6,Jueves,10,"FILIBERTO, JUAN DE DIOS Y OLAVARRIA",CALLE,"FILIBERTO, JUAN DE DIOS",True,4.0, 109126.17010339 98991.49558123,-58.36376488,-34.63832093,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,41.0
2019-0053,1,2019-06-14,2019,6,Viernes,17,ASTURIAS AV. Y CASTAÑARES AV.,AVENIDA,ASTURIAS AV.,True,8.0, 99896.72991309 96585.69018400,-58.46442668,-34.66004784,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,49.0
2019-0054,1,2019-06-20,2019,6,Martes,3,GANDARA 2976,CALLE,GANDARA,False,15.0, 98264.06251394 104989.86881414,-58.48222035,-34.58428769,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,21.0
2019-0055,1,2019-06-20,2019,6,Martes,19,"GUEVARA, TRINIDAD Y MADERO, EDUARDO AV.",AVENIDA,"GUEVARA, TRINIDAD",True,1.0, 108724.12468316 102928.79394095,-58.36819005,-34.60283208,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,47.0
2019-0056,1,2019-06-29,2019,6,Sabado,17,BOYACA AV. 305,AVENIDA,BOYACA AV.,False,7.0, 100414.85185956 100661.22751226,-58.45877601,-34.62330939,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,FEMENINO,75.0
2019-0057,1,2019-07-05,2019,7,Viernes,19,ARTILLEROS Y LA PAMPA,CALLE,ARTILLEROS,True,13.0, 101957.99726887 107949.81115534,-58.44196498,-34.55760517,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,FEMENINO,63.0
2019-0058,1,2019-07-10,2019,7,Miercoles,9,AUTOPISTA PERITO MORENO ALTURA PASO A NIVEL DE IRIGOYEN,AUTOPISTA,AUTOPISTA PERITO MORENO,False,10.0, 96064.06591151 99221.69236283,-58.50622631,-34.63627822,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,39.0
2019-0059,1,2019-07-13,2019,7,Sabado,22,15 DE NOVIEMBRE DE 1889 Y SANTIAGO DEL ESTERO,CALLE,15 DE NOVIEMBRE DE 1889,True,1.0, 107261.50953067 99806.16899068,-58.3841088,-34.63099197,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,30.0
2019-0060,1,2019-07-17,2019,7,Miercoles,11,"ACOSTA, MARIANO AV. Y FALCON, RAMON L., CNEL.",AVENIDA,"ACOSTA, MARIANO AV.",True,10.0, 98376.49615363 99359.41534876,-58.48100602,-34.63504312,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,FEMENINO,78.0
2019-0061,1,2019-07-17,2019,7,Miercoles,18,11 DE SEPTIEMBRE DE 1888 Y MENDOZA,CALLE,11 DE SEPTIEMBRE DE 1888,True,13.0, 101036.85652575 107926.87651681,-58.45200171,-34.5578132,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,FEMENINO,58.0
2019-0062,1,2019-08-01,2019,8,Martes,23,"PINO, VIRREY DEL Y CAMPOS, LUIS M. AV.",AVENIDA,"PINO, VIRREY DEL",True,13.0, 101714.11981913 107461.10208167,-58.44462132,-34.56201105,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,FEMENINO,60.0
2019-0063,1,2019-08-04,2019,8,Domingo,1,FOREST AV. Y MAURE,AVENIDA,FOREST AV.,True,15.0, 101017.68913992 104676.11449993,-58.45220688,-34.58711712,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,40.0
2019-0064,1,2019-08-06,2019,8,Jueves,3,"BOYACA AV. Y AVELLANEDA AV,",AVENIDA,BOYACA AV.,True,7.0, 100337.26455822 100756.41076314,-58.4596221,-34.6224514,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,20.0
2019-0065,1,2019-08-08,2019,8,Martes,16,BARCO CENTENERA DEL Y TILCARA,CALLE,BARCO CENTENERA DEL,True,4.0, 103996.06089673 97239.27066069,-58.4197085,-34.65414867,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,FEMENINO,55.0
2019-0066,1,2019-08-11,2019,8,Domingo,21,RIESTRA AV. Y BOLIVAR,AVENIDA,RIESTRA AV.,True,7.0, 101964.06573044 97768.88820027,-58.44187596,-34.64938031,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,40.0
2019-0067,1,2019-08-14,2019,8,Miercoles,15,"CASTRO, EMILIO 4706",CALLE,"CASTRO, EMILIO",False,10.0, 97458.87181153 98502.45008355,-58.49101637,-34.64276621,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,35.0
2019-0068,1,2019-08-14,2019,8,Miercoles,17,27 DE FEBRERO AV. 5600,AVENIDA,27 DE FEBRERO AV.,False,8.0, 103516.29283702 96305.80102228,-58.42493829,-34.66256502,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,53.0
2019-0069,1,2019-08-17,2019,8,Sabado,5,"GARAY, JUAN DE AV. 2874",AVENIDA,"GARAY, JUAN DE AV.",False,4.0, 105355.77079994 99994.97457130,-58.40489318,-34.62930162,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,43.0
2019-0070,1,2019-08-22,2019,8,Martes,12,"SCALABRINI ORTIZ, RAUL AV. y GORRITI",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",True,14.0, 103342.29763549 104114.07863350,-58.4268668,-34.59217875,MOTO-BICICLETA,MOTO,BICICLETA,CONDUCTOR,MOTO,MASCULINO,25.0
2019-0071,1,2019-08-27,2019,8,Jueves,11,PRIMERA JUNTA Y OLIVERA AV.,AVENIDA,PRIMERA JUNTA,True,9.0, 98504.80160700 97011.97752137,-58.479611,-34.65620398,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,MASCULINO,40.0
2019-0072,1,2019-08-28,2019,8,Miercoles,6,"ALBERDI, JUAN BAUTISTA AV. Y AZUL",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",True,10.0, 98982.27543524 99337.43508034,-58.47439934,-34.63524207,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,22.0
2019-0073,1,2019-08-29,2019,8,Martes,1,ALVAREZ THOMAS AV. 1788,AVENIDA,ALVAREZ THOMAS AV.,False,15.0, 99649.53744486 105547.74929043,-58.46711912,-34.57926018,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,29.0
2019-0074,1,2019-08-29,2019,8,Martes,9,"LUGONES, LEOPOLDO AV. Y PAZ, GRAL. AV.",AUTOPISTA,"LUGONES, LEOPOLDO AV.",True,13.0, 99830.29053639 110496.05308488,-58.46514781,-34.53465378,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,35.0
2019-0075,1,2019-08-30,2019,8,Viernes,23,SAN ANTONIO Y LUJAN,CALLE,SAN ANTONIO,True,4.0, 108029.19662631 97048.95529785,-58.37571078,-34.65584079,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,31.0
2019-0076,1,2019-09-05,2019,9,Martes,18,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA DON PEDRO DE MENDOZA AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,False,4.0, 108408.31866027 97219.56223456,-58.37157668,-34.65429986,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,FEMENINO,29.0
2019-0077,1,2019-09-08,2019,9,Domingo,3,"FIGUEROA ALCORTA, PRES. AV. Y TAGLE",AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",True,14.0, 105980.99138544 105385.93253091,-58.39811256,-34.58070186,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,FEMENINO,28.0
2019-0078,1,2019-09-12,2019,9,Martes,8,"EINSTEIN, ALBERTO Y ALCORTA, AMANCIO AV.",AVENIDA,"EINSTEIN, ALBERTO",True,4.0, 104770.59856807 97235.72066953,-58.41125934,-34.6541774,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,FEMENINO,72.0
2019-0079,1,2019-09-17,2019,9,Jueves,5,AGRELO Y COLOMBRES,CALLE,AGRELO,True,5.0, 104133.42235616 101175.18161468,-58.41822901,-34.61866836,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,57.0
2019-0080,1,2019-09-17,2019,9,Jueves,18,"CABILDO AV. y PAZ, GRAL. AV.",AVENIDA,CABILDO AV.,True,13.0, 98817.74986778 110096.31367495,-58.47617802,-34.53825652,PEATON-MOTO,PEATON,MOTO,PEATON,PEATON,MASCULINO,76.0
2019-0081,1,2019-09-23,2019,9,Lunes,16,ELCANO AV. 4300,AVENIDA,ELCANO AV.,False,15.0, 100173.09831701 104773.73030321,-58.46141281,-34.58623761,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,67.0
2019-0082,1,2019-09-25,2019,9,Miercoles,7,"RABANAL, FRANCISCO, INTENDENTE AV. 2428",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",False,8.0, 103065.99442998 96457.67469916,-58.42985146,-34.6611974,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,BICICLETA,MASCULINO,47.0
2019-0083,1,2019-09-26,2019,9,Martes,8,MONTE Y CORVALAN,CALLE,MONTE,True,9.0, 98049.89254647 96769.28504384,-58.48457413,-34.6583909,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,73.0
2019-0084,1,2019-09-27,2019,9,Viernes,11,TANDIL Y LA FUENTE,CALLE,TANDIL,True,7.0, 99777.28948169 99222.14556838,-58.46572884,-34.63628186,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,BICICLETA,FEMENINO,40.0
2019-0085,1,2019-10-09,2019,10,Miercoles,22,CARDOSO Y BACACAY,CALLE,CARDOSO,True,10.0, 97311.79828581 99453.65686299,-58.49261744,-34.6341913,BICICLETA-TREN,BICICLETA,TREN,CICLISTA,BICICLETA,MASCULINO,20.0
2019-0086,1,2019-10-15,2019,10,Jueves,14,CORRIENTES AV. 6700,AVENIDA,CORRIENTES AV.,False,15.0, 100960.33601283 104532.07598431,-58.45283186,-34.5884156,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,29.0
2019-0087,1,2019-10-21,2019,10,Lunes,21,ALVAREZ THOMAS AV. Y MENDOZA,AVENIDA,ALVAREZ THOMAS AV.,True,12.0, 98491.73236150 106110.45743791,-58.47973681,-34.57418656,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,41.0
2019-0088,1,2019-10-22,2019,10,Jueves,20,"ALCORTA, AMANCIO AV. Y BONAVENA, OSCAR NATALIO",AVENIDA,"ALCORTA, AMANCIO AV.",True,4.0, 105230.98315750 97613.97258373,-58.40623949,-34.65076549,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,27.0
2019-0089,1,2019-10-23,2019,10,Miercoles,15,"BROWN, ALTE. AV. Y BLANES, JUAN MANUEL",AVENIDA,"BROWN, ALTE. AV.",True,4.0, 109247.85081573 99794.76658137,-58.36244648,-34.63107887,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,FEMENINO,92.0
2019-0090,1,2019-10-24,2019,10,Martes,18,"ALBERDI, JUAN BAUTISTA AV. 5455",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",False,9.0, 96669.91669285 97846.12432372,-58.49962423,-34.64868027,PEATON-MOTO,PEATON,MOTO,PEATON,PEATON,MASCULINO,67.0
2019-0091,1,2019-11-01,2019,11,Viernes,20,"JUSTO, JUAN B. AV. Y CAMARGO",AVENIDA,"JUSTO, JUAN B. AV.",True,15.0, 101631.52816900 103735.20218464,-58.44551437,-34.59559816,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,35.0
2019-0092,1,2019-11-03,2019,11,Domingo,10,"BRIN, MINISTRO Y SUAREZ",CALLE,"BRIN, MINISTRO",True,4.0, 109831.09861352 99447.57530396,-58.35608181,-34.63420319,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,37.0
2019-0093,1,2019-11-13,2019,11,Miercoles,11,"NIZA Y JUSTO, JUAN B. AV.",AVENIDA,NIZA,True,11.0, 99859.01807773 102240.12407554,-58.46483679,-34.60907662,BICICLETA-OTRO,BICICLETA,OTRO,CICLISTA,BICICLETA,MASCULINO,16.0
2019-0094,1,2019-11-18,2019,11,Lunes,14,CAMARGO Y SERRANO,CALLE,CAMARGO,True,15.0, 101799.19412891 103552.67600212,-58.44368628,-34.59724326,MOTO-OTRO,MOTO,OTRO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,51.0
2019-0095,1,2019-11-20,2019,11,Miercoles,15,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA CASEROS AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,False,1.0, 107762.62066755 100018.90176184,-58.37864583,-34.62907067,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,40.0
2019-0096,1,2019-11-22,2019,11,Viernes,19,CASEROS AV. Y PIEDRAS,AVENIDA,CASEROS AV.,True,1.0, 108041.76772318 100219.10582069,-58.37560352,-34.62726382,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,73.0
2019-0097,1,2019-11-25,2019,11,Lunes,8,"AUTOPISTA PERITO MORENO KM 5,6",AUTOPISTA,AUTOPISTA PERITO MORENO,False,9.0, 98724.36593359 97905.39654686,-58.47721439,-34.64815069,MULTIPLE,MOTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23.0
2019-0098,1,2019-11-25,2019,11,Lunes,14,GUZMAN 365,AVENIDA,GUZMAN,False,15.0, 101097.15913487 104373.72916577,-58.45134029,-34.58984288,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,PASAJEROS,FEMENINO,61.0
2019-0100,1,2019-12-05,2019,12,Martes,17,de los constituyentes av. 4300,AVENIDA,DE LOS CONSTITUYENTES AV.,False,12.0, 97512.85370485 105056.21473822,-58.49040794,-34.58368803,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,38.0
2019-0101,1,2019-12-17,2019,12,Jueves,4,"MORENO, PERITO AV. Y TILCARA AV.",AVENIDA,"MORENO, PERITO AV.",True,4.0, 103875.40694167 97709.33732832,-58.42102679,-34.64991178,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,25.0
2019-0102,1,2019-12-17,2019,12,Jueves,14,"IBARROLA Y GORDILLO, TIMOTEO",CALLE,IBARROLA,True,9.0, 94600.31582329 98648.40911008,-58.52219407,-34.64143926,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,18.0
2019-0103,1,2019-12-18,2019,12,Miercoles,SD,"PAZ, GRAL. AV. Y GRIVEO",AVENIDA,"PAZ, GRAL. AV.",True,11.0, 94643.11254058 103831.57115061,-58.52169422,-34.5947164,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,24.0
2019-0104,1,2019-12-21,2019,12,Sabado,4,RIVADAVIA AV. Y PERGAMINO,AVENIDA,RIVADAVIA AV.,True,10.0, 98963.45381519 99690.23941640,-58.47460416,-34.63206174,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23.0
2019-0105,1,2019-05-05,2019,5,Domingo,11,SANTO TOME Y SEGUROLA AV.,AVENIDA,SANTO TOME,True,10.0, 96164.17004077 101559.58637156,-58.50512382,-34.61520391,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,FEMENINO,82.0
2020-0001,1,2020-01-04,2020,1,Sabado,10,URIARTE Y LOYOLA,CALLE,URIARTE,True,15.0, 102219.66522967 104119.42339682,-58.43910409,-34.59213355,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,FEMENINO,87.0
2020-0002,1,2020-01-05,2020,1,Domingo,20,SARAZA Y VARELA AV.,AVENIDA,SARAZA,True,7.0, 101201.50959665 98092.52358781,-58.45019436,-34.64646409,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,36.0
2020-0003,1,2020-01-11,2020,1,Sabado,6,RIVADAVIA AV. Y COMBATE DE LOS POZOS,AVENIDA,RIVADAVIA AV.,True,3.0, 106413.35913221 102215.84332055,-58.39337644,-34.60927582,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,44.0
2020-0004,1,2020-01-14,2020,1,Jueves,21,RODRIGUEZ PEÑA Y RIVADAVIA AV.,AVENIDA,RODRIGUEZ PE?A,True,1.0, 106672.04348602 102224.86809233,-58.39055614,-34.60919284,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,82.0
2020-0005,1,2020-01-14,2020,1,Jueves,6,24 DE NOVIEMBRE Y SAN JUAN AV.,AVENIDA,24 DE NOVIEMBRE,True,3.0, 104853.84131654 100497.93573387,-58.41036975,-34.62477021,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,25.0
2020-0006,1,2020-01-20,2020,1,Lunes,12,LAFUENTE AV. 2250,AVENIDA,LAFUENTE AV.,False,8.0, 101287.27262066 97242.60480808,-58.44925765,-34.65412546,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,23.0
2020-0007,1,2020-01-27,2020,1,Lunes,0,CHILE Y LIMA ,CALLE,CHILE,True,1.0, 107495.74012081 101415.07897373,-58.3815685,-34.61648696,PEATON-MOTO,PEATON,MOTO,PEATON,PEATON,MASCULINO,52.0
2020-0008,1,2020-01-30,2020,1,Martes,7,CORDOBA AV. Y JEAN JAURES,AVENIDA,CORDOBA AV.,True,2.0, 105198.52795163 103462.44828321,-58.40662899,-34.59804521,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,49.0
2020-0009,1,2020-02-04,2020,2,Jueves,14,"PERON, JUAN DOMINGO, TTE. GENERAL Y SALGUERO, JERONIMO",CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL",True,5.0, 103984.76403716 102579.64869142,-58.41985649,-34.6060085,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,48.0
2020-0010,1,2020-02-08,2020,2,Sabado,5,9 DE JULIO AV. Y SAN JUAN AV.,AVENIDA,9 DE JULIO AV.,True,1.0, 107547.52290950 100786.86705692,-58.38099833,-34.62214953,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,40.0
2020-0011,1,2020-02-12,2020,2,Miercoles,11,COLOMBRES 466,CALLE,COLOMBRES,False,5.0, 104151.41161599 101223.60584703,-58.41803309,-34.61823178,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,31.0
2020-0012,1,2020-02-18,2020,2,Jueves,21,MEXICO 2860,CALLE,MEXICO,False,3.0, 105251.32172099 101267.01010190,-58.40604003,-34.61783553,PEATON-MOTO,PEATON,MOTO,PEATON,PEATON,FEMENINO,66.0
2020-0013,1,2020-02-20,2020,2,Martes,12,COMBATIENTES DE MALVINAS AV. Y TRIUNVITARO AV.,AVENIDA,COMBATIENTES DE MALVINAS AV.,True,15.0, 98880.64164625 105472.20084776,-58.47549929,-34.57994061,PEATON-MOTO,PEATON,MOTO,PEATON,PEATON,FEMENINO,58.0
2020-0014,1,2020-02-27,2020,2,Martes,2,BERMUDEZ Y NOGOYA,CALLE,BERMUDEZ,True,11.0, 95351.54075716 101470.48982187,-58.51398484,-34.61600366,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,40.0
2020-0015,1,2020-02-28,2020,2,Viernes,14,BRASIL AV. Y PASEO COLON AV.,AVENIDA,BRASIL AV.,True,1.0, 108741.48238670 100448.08502809,-58.36797542,-34.62519403,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,29.0
2020-0016,1,2020-02-29,2020,2,Sabado,13,"ALEM,LEANDRO N. AV. 770",AVENIDA,"ALEM, LEANDRO N. AV.",False,1.0, 108435.94625268 103377.11105009,-58.37133616,-34.59879316,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,68.0
2020-0017,1,2020-03-05,2020,3,Martes,23,BELGRANO AV. Y RINCON,AVENIDA,BELGRANO AV.,True,3.0, 106159.7089575 101676.89316862,-58.39613805,-34.61413568,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,40.0
2020-0018,1,2020-03-09,2020,3,Lunes,14,"UDAONDO, GUILLERMO AV. 901",AVENIDA,"UDAONDO, GUILLERMO AV.",False,13.0, 101309.75947342 109680.73260642,-58.44903073,-34.54200276,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,31.0
2020-0019,1,2020-03-10,2020,3,Jueves,21,CONSTITUCION Y CASTRO,CALLE,CONSTITUCION,True,5.0, 103995.88773205 100088.27591278,-58.41972364,-34.6284667,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,FEMENINO,80.0
2020-0020,1,2020-03-13,2020,3,Viernes,17,"PUEYRREDON AV. Y GOMEZ, VALENTIN",AVENIDA,PUEYRREDON AV.,True,3.0, 105281.81064188 102627.51469425,-58.40571596,-34.60557123,PEATON-MOTO,PEATON,MOTO,PEATON,PEATON,FEMENINO,74.0
2020-0021,1,2020-03-14,2020,3,Sabado,16,"BRAVO, MARIO 1279",CALLE,"BRAVO, MARIO",False,2.0, 104475.21054309 103813.59469342,-58.4145159,-34.59488319,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,FEMENINO,87.0
2020-0022,1,2020-04-07,2020,4,Jueves,6,"DELLEPIANE, LUIS, TTE. GRAL. Y ESCALADA AV.",AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,True,9.0, 99113.17852207 96319.06728520,-58.47297505,-34.66245085,AUTO-CARGAS,AUTO,CARGAS,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,44.0
2020-0023,1,2020-04-09,2020,4,Martes,18,"ARAOZ DE LAMADRID, GREGORIO, GRAL. Y BROWN, ALTE. AV.",AVENIDA,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",True,4.0, 109662.97469484 99142.83907419,-58.35791192,-34.63695178,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,AUTO,MASCULINO,44.0
2020-0024,1,2020-04-24,2020,4,Viernes,7,MURGUIONDO 1339,CALLE,MURGUIONDO,False,9.0, 95900.63845367 97502.71514770,-58.50801713,-34.65177305,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,53.0
2020-0025,1,2020-05-12,2020,5,Jueves,5,RIVADAVIA AV. 2551,AVENIDA,RIVADAVIA AV.,False,3.0, 105568.73999229 102163.66359236,-58.40258477,-34.60975108,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,40.0
2020-0026,1,2020-05-17,2020,5,Domingo,6,"LUGONES, LEOPOLDO AV. KM 6,1",AUTOPISTA,"LUGONES, LEOPOLDO AV.",False,14.0, . .,-58.4166009,-34.5624705,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,28.0
2020-0027,1,2020-05-18,2020,5,Lunes,8,"DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL",AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",True,8.0, 98224.62123059 93867.97738800,-58.48267426,-34.68454456,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,MASCULINO,76.0
2020-0028,1,2020-05-19,2020,5,Jueves,10,"SCALABRINI ORTIZ, RAUL AV. Y WARNES AV.",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",True,15.0, 101908.88028543 103000.62674037,-58.44248936,-34.60221948,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,91.0
